query_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
154,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1
155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
159,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1
163,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
166,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
167,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1
168,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
169,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
170,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1
171,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
172,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
173,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
174,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
175,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
176,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
177,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
180,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
181,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
186,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
187,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1
188,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
191,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
196,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
197,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
198,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
201,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
202,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
203,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
204,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1
207,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
210,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
214,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
215,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
218,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1
219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
221,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
224,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
225,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
233,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
240,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1
241,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0
244,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
245,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
246,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
247,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
248,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
249,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
252,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1
253,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
257,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
258,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1
259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
260,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
261,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1
264,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
267,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0
270,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
273,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
275,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
276,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
277,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
278,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
281,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
282,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
283,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1
284,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
285,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0
286,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1
287,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
293,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1
296,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0
297,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
300,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
301,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
304,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1
305,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
306,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
307,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
308,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
309,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1
310,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
311,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1
312,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0
316,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1
317,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1
320,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
321,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
324,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1
325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
332,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1
333,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1
334,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0
335,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
336,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
337,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
338,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1
341,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
342,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
343,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1
344,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
348,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
349,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0
350,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
351,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
353,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1
357,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
358,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
359,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
360,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
361,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
362,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1
363,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
370,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
371,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
372,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
373,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
377,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
382,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
383,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
384,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1
385,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
390,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
391,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
393,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
396,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0
397,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
398,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
399,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
400,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
408,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1
409,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1
410,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1
411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
413,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
418,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0
419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
420,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
421,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1
422,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
423,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
426,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
428,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1
429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
430,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
431,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
432,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
