query_id,doc_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
42,211574,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
43,211390,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1
44,211745,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
45,211720,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
46,210783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,213055,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1
48,211492,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
49,210336,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1
50,210934,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
51,210504,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
52,210727,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
53,212093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,210729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,213176,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
56,210137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
57,210070,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,211516,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
59,210706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,212876,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1
61,210919,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
62,211917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,211092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64,212821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65,213044,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
66,210093,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1
67,213183,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1
68,212958,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
69,210050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,211186,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1
71,212980,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
72,210574,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1
73,212892,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
74,212984,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
75,213029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,213385,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1
77,210752,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
78,212815,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
79,212257,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
80,210674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,210503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,211517,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1
83,210567,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
84,211803,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
85,212514,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
86,213111,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
87,210132,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1
88,213496,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
89,212432,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
90,211126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,211345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,213010,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
93,211835,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
94,213511,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
95,211598,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1
96,211595,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1
97,211940,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
98,211816,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
99,212319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,212461,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1
101,211088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,210688,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
103,211032,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
104,210920,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105,212194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,211802,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
107,210177,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
108,211658,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
109,213204,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1
110,210806,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1
111,210235,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
112,211785,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
113,213057,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
114,210844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,211545,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
116,211488,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1
117,213257,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
118,210433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119,212978,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
120,213303,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
121,210500,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
122,213022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,211956,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
124,212538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,210246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,212583,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
127,211346,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1
128,211716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,213308,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
130,212780,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131,210259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,210676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,212901,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
134,211003,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1
135,213367,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
136,212277,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1
137,210474,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
138,212015,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
139,212619,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
140,212230,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
141,211798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,211109,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
143,212091,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
144,212119,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
145,212700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,213131,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
147,211907,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
148,212790,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1
149,211652,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
150,210213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,210961,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1
152,210533,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
153,212351,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
154,210311,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
155,211681,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
156,213006,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
157,212446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,213226,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
159,213148,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
160,212044,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
161,213096,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1
162,211713,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1
163,212026,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
164,210401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165,212681,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
166,212302,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1
167,212250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
168,212264,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
169,212098,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
170,212470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,212153,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1
172,211592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,210688,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1
174,213520,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1
175,210189,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
176,210079,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
177,212466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,212709,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1
179,213388,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1
180,213093,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
181,210232,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
182,210037,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
183,212400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,212288,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
185,213531,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1
186,211527,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
187,211203,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
188,213060,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1
189,210736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,211301,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
191,212069,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
192,210850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,211654,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0
194,213258,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
195,210100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
196,210801,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
197,211817,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1
198,210954,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
199,210519,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1
200,211728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,213139,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
202,211610,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1
203,211915,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
204,212500,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
205,210214,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
206,212450,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
207,211584,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
208,210352,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1
209,211903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
210,210065,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
211,210622,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
212,213363,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
213,212403,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1
214,212179,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
215,213401,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
216,212465,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
217,210374,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1
218,212555,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
219,211288,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
220,212797,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
221,210394,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
222,211588,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
223,211915,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1
224,212303,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
225,212941,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
226,212329,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
227,212352,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
228,211746,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
229,210966,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
230,211079,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
231,211023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,210670,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
233,210553,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
234,210431,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1
235,211419,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
236,212071,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
237,212287,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
238,213118,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
239,211093,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1
240,212283,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
241,213156,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
242,213351,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1
243,213128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,211460,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
245,211339,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1
246,211039,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
247,213431,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
248,212849,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
249,210700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,213281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,210700,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
252,213126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
253,212298,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
254,211286,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
255,212746,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1
256,210803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
257,212099,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1
258,210536,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1
259,210679,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
260,211749,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
261,212183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
262,213524,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
263,211519,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
264,210120,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
265,212386,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
266,210788,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
267,210603,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
268,212145,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
269,210097,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1
270,212523,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1
271,211546,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
272,211117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,211394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,213231,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
275,211805,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
276,210370,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
277,211751,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1
278,210006,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
279,211809,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
280,213112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,212431,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1
282,212323,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
283,213293,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
284,212427,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
285,212992,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1
286,210624,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
287,211637,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
288,210435,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
289,211076,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
290,212861,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
291,210740,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
292,212547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,213369,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
294,211174,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1
295,212048,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
296,210472,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1
297,212620,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
298,212071,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
299,210419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300,213103,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1
301,211185,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
302,212067,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
303,212210,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
304,210290,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1
305,210557,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
306,212610,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
307,211146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308,210632,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1
309,212608,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1
310,212311,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
311,213453,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
312,211779,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
313,211588,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
314,210807,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1
315,212419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316,210387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
317,212423,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
318,210422,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
319,210491,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
320,210334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,211065,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
322,210166,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
323,211911,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
324,211494,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
325,211250,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
326,210555,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1
327,212633,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1
328,212690,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
329,211929,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1
330,210847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
331,211578,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
332,210412,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
333,212696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,210396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,211184,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
336,212804,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1
337,211095,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
338,210076,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1
339,213337,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
340,211451,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
341,213134,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1
342,210343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,212835,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
344,210096,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
345,212361,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1
346,212049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,213353,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1
348,210975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,210231,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
350,210108,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1
351,213300,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1
352,211402,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
353,213375,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
354,212961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
355,211961,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
356,212112,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
357,211729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,212652,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
359,211619,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
360,211450,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1
361,211511,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
362,212939,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
363,212772,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1
364,213474,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
365,211820,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1
366,210568,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
367,210264,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
368,211632,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
369,210713,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
370,211144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,213327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,212005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
373,212188,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
374,211772,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
375,212045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
376,211733,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
377,210316,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
378,212936,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
379,211276,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
380,210991,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
381,213482,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
382,211532,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
383,212519,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
384,211476,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
385,212691,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1
386,213171,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
387,210526,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1
388,210584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
389,210917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,213140,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
391,213253,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
392,212191,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
393,211041,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1
394,211084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
395,213398,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
396,211147,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
