query_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
67,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1
68,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1
71,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
72,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
73,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
74,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1
75,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0
76,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1
77,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1
78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
79,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
83,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
84,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
85,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1
86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
87,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1
88,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
89,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
90,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
91,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
92,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
93,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
94,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
95,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
96,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
97,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
98,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1
99,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
100,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1
101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
103,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1
104,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
105,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
106,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
109,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1
110,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1
113,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
114,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
115,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
116,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1
117,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
118,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
119,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
120,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
121,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
127,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
128,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
129,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1
130,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
133,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0
134,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
135,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1
136,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
137,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1
138,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
139,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
140,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
141,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
142,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
143,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
146,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
147,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1
148,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1
149,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
152,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
153,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
154,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
155,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0
156,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
158,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
159,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1
160,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
161,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1
162,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
163,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1
164,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
165,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
166,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1
167,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
168,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
169,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
170,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
171,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1
172,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
173,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1
174,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1
175,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
176,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1
177,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
178,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1
179,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1
180,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1
181,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
182,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
183,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
184,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
185,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
186,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
187,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1
188,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
191,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1
192,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
193,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1
194,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
195,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1
196,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
197,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1
198,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
199,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1
202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
203,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1
204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
205,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1
206,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0
207,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1
209,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
210,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
211,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0
212,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
213,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0
214,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1
215,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
217,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
220,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
221,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
222,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
223,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
224,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1
227,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1
228,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
229,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
233,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
234,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
235,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
236,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
237,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
238,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
239,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1
240,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
241,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
242,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
244,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
245,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
246,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1
247,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
248,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1
249,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
253,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1
254,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
255,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
256,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1
257,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
258,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
259,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1
260,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1
261,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
262,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
263,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1
264,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
265,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
266,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
268,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
269,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1
270,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
271,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
272,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
274,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
275,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
276,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
277,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1
278,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
279,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
284,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
285,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
286,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1
287,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
288,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
289,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
290,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
291,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
292,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0
293,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1
294,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
295,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
296,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
297,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
298,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
301,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0
302,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
303,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1
304,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
306,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
309,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
310,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
311,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
312,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
313,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1
314,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0
315,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
316,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
318,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
319,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
323,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1
324,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1
327,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
328,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1
329,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
330,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
331,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1
332,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1
333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
334,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1
337,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1
338,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1
339,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
340,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0
341,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0
342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
344,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
345,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
347,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1
350,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1
351,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
352,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1
353,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
354,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
355,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
356,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
357,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
358,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
359,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1
360,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
361,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1
362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
363,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1
366,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
368,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
369,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
372,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
373,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
374,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
376,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1
377,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
378,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1
379,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
380,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
381,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
382,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
383,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
384,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1
385,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1
386,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
387,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1
391,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
392,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
393,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1
394,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1
395,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
396,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1
397,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
398,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1
399,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
400,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1
401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
403,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1
404,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
405,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
406,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0
407,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
408,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
409,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
410,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1
411,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
413,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
414,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
415,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1
416,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1
417,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
418,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
419,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1
420,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
421,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
422,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1
423,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1
424,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
425,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
428,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0
429,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1
430,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
431,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
432,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0
433,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1
434,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1
