query_id,doc_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
52,221982,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
53,222541,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
54,223929,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
55,220982,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
56,223030,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1
57,222613,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1
58,222686,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
59,222565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
60,222076,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
61,222860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,222334,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
63,221567,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
64,223888,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,223082,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1
66,220270,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1
67,220477,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
68,222525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
69,223658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,221243,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1
71,222224,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
72,220936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
73,221755,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
74,223057,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
75,222277,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
76,220861,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1
77,222264,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
78,300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,220291,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1
80,223613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,224001,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
82,221028,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1
83,222658,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1
84,222964,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1
85,221067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
86,223529,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
87,220981,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
88,220147,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
89,223316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,223452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91,222081,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1
92,221257,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
93,221076,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
94,222781,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1
95,222245,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
96,223763,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1
97,222295,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
98,220267,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
99,221991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,222787,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
101,221870,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1
102,221997,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1
103,221632,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
104,223807,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105,222814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,224018,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
107,223184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,221401,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1
109,220611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,223974,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1
111,221325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,221410,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
113,223844,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
114,300000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115,221643,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0
116,220400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,221963,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0
118,221900,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1
119,221736,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
120,221476,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1
121,223264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,222866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,220646,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
124,222539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126,220795,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
127,300000,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1
128,221874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129,223051,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
130,222375,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
131,223114,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
132,223417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,220121,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1
134,223048,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
135,222778,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1
136,221380,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
137,222657,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
138,222532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,222490,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
140,223173,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
141,221346,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1
142,221277,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
143,222290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,223049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145,220984,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
146,222300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,222836,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
148,220313,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1
149,220112,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1
150,223490,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
151,223374,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0
152,222206,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1
153,222164,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1
154,222104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,223122,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
156,222413,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1
157,221612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,221223,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,221934,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
160,221130,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
161,220018,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
162,224028,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
163,223425,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1
164,220211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,221771,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
166,221073,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1
167,300000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
168,220117,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
169,222879,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1
170,220523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171,223724,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
172,223893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,220758,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
174,223850,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
175,223083,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
176,221977,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
177,221569,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1
178,223589,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
179,220329,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
180,223338,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
181,223976,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
182,220314,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1
183,222967,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
184,222373,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
185,222232,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
186,222307,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
187,220727,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1
188,221664,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
189,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,223327,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
191,221550,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
192,220670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,221330,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1
194,221001,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1
195,223822,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1
196,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
197,220156,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1
198,221194,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
199,222072,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
200,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,221577,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
202,223950,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
203,222158,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
204,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,223890,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
206,220956,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
207,221851,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
208,220290,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
209,221973,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
210,221318,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
211,223377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,222909,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1
213,221286,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
214,221224,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1
215,300000,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
216,222205,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1
217,221600,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
218,223836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
219,220030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,300000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
221,220076,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1
222,223288,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
223,222093,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
224,220183,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
225,222698,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0
226,223759,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1
227,222268,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
228,222991,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
229,220447,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
230,220341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,221754,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
232,222974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,222875,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
234,220881,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
235,220666,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
236,223315,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
237,222418,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1
238,220928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,221105,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1
240,300000,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0
241,223166,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1
242,223409,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
243,221560,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
244,221856,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1
245,222259,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
246,222255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,220104,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
248,223127,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
249,223113,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
250,220191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,220669,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
252,220771,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
253,224023,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1
254,222747,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
255,221082,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
256,220598,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
257,220139,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
258,220968,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1
259,223670,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
260,222381,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
261,221530,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1
262,221951,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
263,220695,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1
264,220750,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
265,221282,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
266,221326,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
267,300000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
268,222228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
269,221358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,222465,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
271,221741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272,220308,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
273,222825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,220703,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
275,220941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,221942,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1
277,221714,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
278,223451,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
279,221118,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
280,220167,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
281,222868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282,221054,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1
283,223702,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
284,223455,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
285,221201,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
286,221641,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
287,223963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,220319,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1
289,221865,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
290,221570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,222085,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1
292,220153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
293,222869,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
294,222144,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1
295,223811,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
296,220122,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1
297,220546,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1
298,220592,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
299,221041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,222317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,222151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
302,223637,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
303,220916,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1
304,222534,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
305,220923,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
306,220479,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
307,223086,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
308,300000,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
309,223177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,223669,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
311,221181,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
312,221690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,221633,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
314,222185,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
315,222207,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
316,220674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
317,222190,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
318,220280,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
319,221955,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
320,220649,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0
321,223987,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322,220214,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
323,223697,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1
324,221026,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1
325,223361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,222159,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
327,220686,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1
328,221055,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0
329,221290,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1
330,222449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,220244,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1
332,221798,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
333,221266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,300000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
335,223660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,222700,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
337,221458,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
338,222216,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
339,222796,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
340,220196,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
341,222625,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
342,221190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,222234,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
344,220817,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1
345,222701,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
346,220694,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
347,220292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,221287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,222600,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
350,221467,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1
351,221848,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
352,222655,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1
353,221185,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
354,221438,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
355,221924,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
356,220953,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
357,223380,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1
358,223564,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1
359,223639,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1
360,221975,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
361,221896,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
362,223501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
363,223993,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
364,221709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,222609,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
366,220744,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
367,221952,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1
368,220930,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
369,220302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
370,220185,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
371,222648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
372,223860,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
373,221581,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
374,220493,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
375,220647,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1
376,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
377,220342,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
378,222272,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
379,220888,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
380,222965,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
381,223054,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
382,221161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
383,223581,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
384,221737,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
385,222672,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1
386,222959,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
387,224002,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
388,220459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,220531,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
390,220793,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
391,222340,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
392,220065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,222975,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1
394,220351,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
395,222380,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
396,222402,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
