query_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
49,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0
50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
60,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
78,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
83,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
84,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
97,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
116,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1
119,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
144,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0
148,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
149,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0
150,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1
151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
163,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
191,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
192,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0
193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
200,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
211,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0
212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
220,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
228,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
244,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0
245,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
246,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
247,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1
279,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
283,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
289,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
299,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
305,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
306,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
312,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
316,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
317,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
318,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
324,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0
325,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
336,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
353,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
365,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
366,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0
367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
374,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
376,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
395,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
396,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
425,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
428,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
