query_id,doc_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
34,111023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,112071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,111286,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
37,111179,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
38,110963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,112207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,111039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,111016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,111068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,111681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,111156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,110497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,111689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,112783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,113239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,113023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,113037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,110257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,113480,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
54,112643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,110617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,111761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,112004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,112028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,111191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,111172,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
61,110674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,111474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,111953,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
64,111860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,110751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,112411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,112013,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
69,112798,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
70,110208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,110031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,111197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,110674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,112828,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
75,113397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,112299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,110332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,111745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,110413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,113426,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,111082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,110420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,113434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,112485,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
85,112037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,113266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,113182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,111340,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0
89,113166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,113238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,113358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,113382,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
93,113158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,110525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,111707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,111708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
97,110663,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0
98,111027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,111847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,112171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,111250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,111046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,112382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,112266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,110818,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1
106,112865,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
107,110024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,110261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,110404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,112851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,112484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
112,112277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,112089,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
114,110444,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,110022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,110244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,110583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,112546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,113356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,112806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,110841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,111709,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
123,112824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,110892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,112555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,112004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,110362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,111163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,110687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,111915,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0
132,111495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,110979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,111497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,110932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,110829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,111882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,111846,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1
139,110645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,111435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,112975,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
142,110847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143,110552,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1
144,113258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,113117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,110649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,110674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148,113132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,110029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,113030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,111819,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
152,110088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,110795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,111722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,113315,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,112388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,113135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,113412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,112981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,110472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,112780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,110674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
163,111890,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
164,112638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,111021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166,113270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,113458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,111778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,113326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,111370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,110435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,110998,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
173,110860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174,110338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,113176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176,112186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,110021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
178,112258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,110374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180,111584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,110042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,112664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183,112487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184,111822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185,112748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186,110725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187,110985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188,110704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,110395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190,112876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,110059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192,110995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193,112855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194,111095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195,112074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,113360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197,112938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,113415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,113120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,113292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201,113024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,112787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,112649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,111079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,112001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,112955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,110141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,112354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209,111385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210,111278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211,111047,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
212,112872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,113087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,112243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,112357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,110788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,111356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,111030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,111386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,110610,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0
221,113012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,111357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,111563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,112490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,112185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,111555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,113224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,110529,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
229,112695,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
230,111567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,112481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,112135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,112184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,112941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,112287,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
236,113367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,110674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,110130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,112462,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
240,112969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,110388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,112830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,112535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,113213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,110287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,110384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,111019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,112120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,111806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,111624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,112045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,112190,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
253,112916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,112156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,112282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,111373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,113018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,113405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,111198,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
260,110971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,110911,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,110943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263,113121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,112959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,113267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,110703,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
267,110488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,110884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,111392,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1
270,111655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,110521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,112971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,111264,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
274,110591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,111513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276,112980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,111471,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
278,110099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,111285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,112534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,111447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,113086,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
283,113035,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
284,111431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,113325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,110325,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
287,111675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,113248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,111582,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
290,112635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,112350,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
292,112468,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
293,111954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294,111296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,113067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
296,111144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,110510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,112819,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
299,112640,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
300,110765,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
301,113208,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
302,112148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,112879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,110262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
305,112762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,110752,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
307,111177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,111811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,113286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,112051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,111154,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
312,110234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,112811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,110439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,111941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,111073,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1
317,112344,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
318,113299,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
319,110646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,111508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,113147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,113185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,112158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,111158,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
325,113252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,112396,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
327,113466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,110875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,112671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,111212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,110289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
332,113439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,110396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,110989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
335,112912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,110113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
337,111559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,112506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,112536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,113375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,111378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,113403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
343,110812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,112399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,112806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,110583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,112998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,112508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,110957,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
350,110152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,112627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,112696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,110718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
354,112006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,113080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,112305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,111175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,112046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,111492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,110797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,112372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,110387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,110861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,110837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,113159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366,112945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,110555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,111472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,112024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
370,111902,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
371,111253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,111401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,110336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,110941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,111330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,111399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,112143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,111527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,111506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,111540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,111972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,111654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,111254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,111831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,112918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,112582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,111306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,113214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,111916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,110174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,110322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
392,113319,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
393,111445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,110055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395,112338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
396,112192,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
