query_id,doc_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
234,1448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,5003,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
237,1420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,1653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239,3224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,2888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241,505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,2524,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
243,4556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
244,2163,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
245,1311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,1083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,1610,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,3078,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
249,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2463,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
251,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2293,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
253,5197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1974,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
256,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,4422,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1
258,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
260,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,1685,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
263,858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
264,3810,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
265,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,2974,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1
267,1912,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1
268,3,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
269,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,4129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272,3721,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
273,3133,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
274,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1042,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
276,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,3007,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
278,4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1243,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
281,2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,3844,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0
284,1923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
285,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2166,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
288,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2942,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
291,2183,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1
292,871,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
293,2684,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
294,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
296,3352,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
297,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,1549,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
299,4274,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1
300,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2333,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
303,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,4480,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
308,4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,818,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
311,3215,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
312,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,767,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
314,4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,3317,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
320,4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
322,5168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
323,2122,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1
324,4681,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
325,5246,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1
326,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2265,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
331,3516,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
332,2770,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
333,244,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
334,2093,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
335,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,976,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1
340,4288,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
341,2074,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
342,1865,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
343,2813,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
344,2282,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1
345,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1417,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
348,2944,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
349,1394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350,2615,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1
351,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,285,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0
353,4608,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
354,4836,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
355,2858,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
356,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
357,4562,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
358,156,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
359,5114,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
360,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
362,4641,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
363,3558,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0
364,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
367,3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,3438,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
369,3461,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
370,499,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
371,2058,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1
372,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,4260,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
374,2344,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1
375,19,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
376,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1573,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
378,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,3146,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
381,808,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
382,4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1018,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1
385,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
386,4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,5215,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
388,3570,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
389,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,1226,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
391,335,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1
392,3075,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
393,3186,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
394,2886,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
395,4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,5264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
